difficulty	episode	section_id	box	item	drop_rate
vhard	4	Viridia	Crater Int.	Photon Crystal	0.0006103515625
vhard	4	Greenill	Crater Int.	Photon Crystal	0.0006103515625
vhard	4	Skyly	Crater Int.	Photon Crystal	0.0006103515625
vhard	4	Bluefull	Crater Int.	Photon Crystal	0.0006103515625
vhard	4	Purplenum	Crater Int.	Photon Crystal	0.0006103515625
vhard	4	Pinkal	Crater Int.	Photon Crystal	0.0006103515625
vhard	4	Redria	Crater Int.	Photon Crystal	0.0006103515625
vhard	4	Oran	Crater Int.	Photon Crystal	0.0006103515625
vhard	4	Yellowboze	Crater Int.	Photon Crystal	0.0006103515625
vhard	4	Whitill	Crater Int.	Photon Crystal	0.0006103515625
vhard	4	Viridia	Desert 1	Photon Crystal	0.0006103515625
vhard	4	Greenill	Desert 1	Photon Crystal	0.0006103515625
vhard	4	Skyly	Desert 1	Photon Crystal	0.0006103515625
vhard	4	Bluefull	Desert 1	Photon Crystal	0.0006103515625
vhard	4	Purplenum	Desert 1	Photon Crystal	0.0006103515625
vhard	4	Pinkal	Desert 1	Photon Crystal	0.0006103515625
vhard	4	Redria	Desert 1	Photon Crystal	0.0006103515625
vhard	4	Oran	Desert 1	Photon Crystal	0.0006103515625
vhard	4	Yellowboze	Desert 1	Photon Crystal	0.0006103515625
vhard	4	Whitill	Desert 1	Photon Crystal	0.0006103515625
vhard	4	Viridia	Desert 2	Photon Crystal	0.0006103515625
vhard	4	Greenill	Desert 2	Photon Crystal	0.0006103515625
vhard	4	Skyly	Desert 2	Photon Crystal	0.0006103515625
vhard	4	Bluefull	Desert 2	Photon Crystal	0.0006103515625
vhard	4	Purplenum	Desert 2	Photon Crystal	0.0006103515625
vhard	4	Pinkal	Desert 2	Photon Crystal	0.0006103515625
vhard	4	Redria	Desert 2	Photon Crystal	0.0006103515625
vhard	4	Oran	Desert 2	Photon Crystal	0.0006103515625
vhard	4	Yellowboze	Desert 2	Photon Crystal	0.0006103515625
vhard	4	Whitill	Desert 2	Photon Crystal	0.0006103515625
vhard	4	Viridia	Desert 3	Photon Crystal	0.0006103515625
vhard	4	Greenill	Desert 3	Photon Crystal	0.0006103515625
vhard	4	Skyly	Desert 3	Photon Crystal	0.0006103515625
vhard	4	Bluefull	Desert 3	Photon Crystal	0.0006103515625
vhard	4	Purplenum	Desert 3	Photon Crystal	0.0006103515625
vhard	4	Pinkal	Desert 3	Photon Crystal	0.0006103515625
vhard	4	Redria	Desert 3	Photon Crystal	0.0006103515625
vhard	4	Oran	Desert 3	Photon Crystal	0.0006103515625
vhard	4	Yellowboze	Desert 3	Photon Crystal	0.0006103515625
vhard	4	Whitill	Desert 3	Photon Crystal	0.0006103515625
vhard	4	Viridia	Boss	Photon Crystal	0.0006103515625
vhard	4	Greenill	Boss	Photon Crystal	0.0006103515625
vhard	4	Skyly	Boss	Photon Crystal	0.0006103515625
vhard	4	Bluefull	Boss	Photon Crystal	0.0006103515625
vhard	4	Purplenum	Boss	Photon Crystal	0.0006103515625
vhard	4	Pinkal	Boss	Photon Crystal	0.0006103515625
vhard	4	Redria	Boss	Photon Crystal	0.0006103515625
vhard	4	Oran	Boss	Photon Crystal	0.0006103515625
vhard	4	Yellowboze	Boss	Photon Crystal	0.0006103515625
vhard	4	Whitill	Boss	Photon Crystal	0.0006103515625
ultimate	1	Viridia	Forest 1	Meteor Smash	0.0015869237483138936
ultimate	1	Greenill	Forest 1	Wals-MK2	0.0015869237483138936
ultimate	1	Skyly	Forest 1	Last Survivor	0.0015869237483138936
ultimate	1	Bluefull	Forest 1	Vjaya	0.0015869237483138936
ultimate	1	Bluefull	Forest 1	AddSlot	0.0008544890582676089
ultimate	1	Purplenum	Forest 1	H&S25 Justice	0.0015869237483138936
ultimate	1	Pinkal	Forest 1	Ice Staff: Dagon	0.0015869237483138936
ultimate	1	Pinkal	Forest 1	Amplifier of Barta	0.002685573101299817
ultimate	1	Redria	Forest 1	Diska of Liberator	0.0015869237483138936
ultimate	1	Oran	Forest 1	Bloody Art	0.0015869237483138936
ultimate	1	Whitill	Forest 1	Diska of Liberator	0.0015869237483138936
ultimate	1	Viridia	Forest 2	Meteor Smash	0.0017089927196910141
ultimate	1	Viridia	Forest 2	Vjaya	0.0015869237483138936
ultimate	1	Viridia	Forest 2	Kaladbolg	0.0015869237483138936
ultimate	1	Viridia	Forest 2	Custom Ray ver.OO	0.0015869237483138936
ultimate	1	Viridia	Forest 2	Mace of Adaman	0.0015869237483138936
ultimate	1	Viridia	Forest 2	Amplifier of Foie	0.0008544890582676089
ultimate	1	Greenill	Forest 2	Wals-MK2	0.0017089927196910141
ultimate	1	Greenill	Forest 2	Bloody Art	0.0015869237483138936
ultimate	1	Greenill	Forest 2	Kaladbolg	0.0015869237483138936
ultimate	1	Greenill	Forest 2	Custom Ray ver.OO	0.0015869237483138936
ultimate	1	Greenill	Forest 2	Mace of Adaman	0.0015869237483138936
ultimate	1	Skyly	Forest 2	Last Survivor	0.0017089927196910141
ultimate	1	Skyly	Forest 2	Wals-MK2	0.0015869237483138936
ultimate	1	Skyly	Forest 2	Kaladbolg	0.0015869237483138936
ultimate	1	Skyly	Forest 2	Custom Ray ver.OO	0.0015869237483138936
ultimate	1	Skyly	Forest 2	Mace of Adaman	0.0015869237483138936
ultimate	1	Bluefull	Forest 2	Vjaya	0.0017089927196910141
ultimate	1	Bluefull	Forest 2	Brave Hammer	0.0015869237483138936
ultimate	1	Bluefull	Forest 2	Kaladbolg	0.0015869237483138936
ultimate	1	Bluefull	Forest 2	Custom Ray ver.OO	0.0015869237483138936
ultimate	1	Bluefull	Forest 2	Mace of Adaman	0.0015869237483138936
ultimate	1	Bluefull	Forest 2	Amplifier of Foie	0.0008544890582676089
ultimate	1	Purplenum	Forest 2	H&S25 Justice	0.0017089927196910141
ultimate	1	Purplenum	Forest 2	Bloody Art	0.0015869237483138936
ultimate	1	Purplenum	Forest 2	Kaladbolg	0.0015869237483138936
ultimate	1	Purplenum	Forest 2	Custom Ray ver.OO	0.0015869237483138936
ultimate	1	Purplenum	Forest 2	Mace of Adaman	0.0015869237483138936
ultimate	1	Pinkal	Forest 2	Ice Staff: Dagon	0.0017089927196910141
ultimate	1	Pinkal	Forest 2	Amplifier of Foie	0.0015869237483138936
ultimate	1	Redria	Forest 2	Diska of Liberator	0.0017089927196910141
ultimate	1	Redria	Forest 2	Kaladbolg	0.0015869237483138936
ultimate	1	Redria	Forest 2	Custom Ray ver.OO	0.0015869237483138936
ultimate	1	Redria	Forest 2	Mace of Adaman	0.0015869237483138936
ultimate	1	Oran	Forest 2	Bloody Art	0.0017089927196910141
ultimate	1	Oran	Forest 2	Last Survivor	0.0015869237483138936
ultimate	1	Oran	Forest 2	Kaladbolg	0.0015869237483138936
ultimate	1	Oran	Forest 2	Custom Ray ver.OO	0.0015869237483138936
ultimate	1	Oran	Forest 2	Mace of Adaman	0.0015869237483138936
ultimate	1	Oran	Forest 2	Amplifier of Foie	0.0008544890582676089
ultimate	1	Yellowboze	Forest 2	Kaladbolg	0.0017089927196910141
ultimate	1	Yellowboze	Forest 2	Custom Ray ver.OO	0.0017089927196910141
ultimate	1	Yellowboze	Forest 2	Mace of Adaman	0.0017089927196910141
ultimate	1	Yellowboze	Forest 2	AddSlot	0.0008544890582676089
ultimate	1	Whitill	Forest 2	Diska of Liberator	0.0017089927196910141
ultimate	1	Whitill	Forest 2	H&S25 Justice	0.0015869237483138936
ultimate	1	Whitill	Forest 2	Kaladbolg	0.0015869237483138936
ultimate	1	Whitill	Forest 2	Custom Ray ver.OO	0.0015869237483138936
ultimate	1	Whitill	Forest 2	Mace of Adaman	0.0015869237483138936
ultimate	1	Viridia	Cave 1	Meteor Smash	0.0021972709894311263
ultimate	1	Greenill	Cave 1	Wals-MK2	0.0021972709894311263
ultimate	1	Skyly	Cave 1	Last Survivor	0.0021972709894311263
ultimate	1	Bluefull	Cave 1	Vjaya	0.0021972709894311263
ultimate	1	Purplenum	Cave 1	H&S25 Justice	0.0021972709894311263
ultimate	1	Purplenum	Cave 1	Amplifier of Zonde	0.0008544890582676089
ultimate	1	Pinkal	Cave 1	Ice Staff: Dagon	0.0021972709894311263
ultimate	1	Pinkal	Cave 1	Amplifier of Zonde	0.0021972709894311263
ultimate	1	Redria	Cave 1	Diska of Liberator	0.0021972709894311263
ultimate	1	Redria	Cave 1	AddSlot	0.0015869237483138936
ultimate	1	Oran	Cave 1	Bloody Art	0.0021972709894311263
ultimate	1	Whitill	Cave 1	Diska of Liberator	0.0021972709894311263
ultimate	1	Viridia	Cave 2	Meteor Smash	0.002685573101299817
ultimate	1	Greenill	Cave 2	Wals-MK2	0.002685573101299817
ultimate	1	Greenill	Cave 2	Blue Barrier	0.0008544890582676089
ultimate	1	Skyly	Cave 2	Last Survivor	0.002685573101299817
ultimate	1	Bluefull	Cave 2	Vjaya	0.002685573101299817
ultimate	1	Purplenum	Cave 2	H&S25 Justice	0.002685573101299817
ultimate	1	Pinkal	Cave 2	Ice Staff: Dagon	0.002685573101299817
ultimate	1	Pinkal	Cave 2	Amplifier of Gizonde	0.002685573101299817
ultimate	1	Pinkal	Cave 2	Blue Barrier	0.0017089927196910141
ultimate	1	Redria	Cave 2	Diska of Liberator	0.002685573101299817
ultimate	1	Redria	Cave 2	Blue Barrier	0.0008544890582676089
ultimate	1	Oran	Cave 2	Bloody Art	0.002685573101299817
ultimate	1	Oran	Cave 2	AddSlot	0.0008544890582676089
ultimate	1	Yellowboze	Cave 2	AddSlot	0.0008544890582676089
ultimate	1	Yellowboze	Cave 2	Blue Barrier	0.0008544890582676089
ultimate	1	Whitill	Cave 2	Diska of Liberator	0.002685573101299817
ultimate	1	Viridia	Cave 3	Final Impact	0.0015869237483138936
ultimate	1	Viridia	Cave 3	Vjaya	0.0017089927196910141
ultimate	1	Viridia	Cave 3	Durandal	0.0017089927196910141
ultimate	1	Viridia	Cave 3	Bravace	0.0017089927196910141
ultimate	1	Viridia	Cave 3	Club of Zumiuran	0.0017089927196910141
ultimate	1	Greenill	Cave 3	Justy-23ST	0.0015869237483138936
ultimate	1	Greenill	Cave 3	Bloody Art	0.0017089927196910141
ultimate	1	Greenill	Cave 3	Durandal	0.0017089927196910141
ultimate	1	Greenill	Cave 3	Bravace	0.0017089927196910141
ultimate	1	Greenill	Cave 3	Club of Zumiuran	0.0017089927196910141
ultimate	1	Skyly	Cave 3	Dragon Slayer	0.0015869237483138936
ultimate	1	Skyly	Cave 3	Wals-MK2	0.0017089927196910141
ultimate	1	Skyly	Cave 3	Durandal	0.0017089927196910141
ultimate	1	Skyly	Cave 3	Bravace	0.0017089927196910141
ultimate	1	Skyly	Cave 3	Club of Zumiuran	0.0017089927196910141
ultimate	1	Bluefull	Cave 3	Gae Bolg	0.0015869237483138936
ultimate	1	Bluefull	Cave 3	Brave Hammer	0.0017089927196910141
ultimate	1	Bluefull	Cave 3	Durandal	0.0017089927196910141
ultimate	1	Bluefull	Cave 3	Bravace	0.0017089927196910141
ultimate	1	Bluefull	Cave 3	Club of Zumiuran	0.0017089927196910141
ultimate	1	Purplenum	Cave 3	L&K14 Combat	0.0015869237483138936
ultimate	1	Purplenum	Cave 3	Bloody Art	0.0017089927196910141
ultimate	1	Purplenum	Cave 3	Durandal	0.0017089927196910141
ultimate	1	Purplenum	Cave 3	Bravace	0.0017089927196910141
ultimate	1	Purplenum	Cave 3	Club of Zumiuran	0.0017089927196910141
ultimate	1	Pinkal	Cave 3	Storm Wand: Indra	0.0015869237483138936
ultimate	1	Pinkal	Cave 3	Amplifier of Gifoie	0.0017089927196910141
ultimate	1	Redria	Cave 3	Diska of Braveman	0.0015869237483138936
ultimate	1	Redria	Cave 3	Durandal	0.0017089927196910141
ultimate	1	Redria	Cave 3	Bravace	0.0017089927196910141
ultimate	1	Redria	Cave 3	Club of Zumiuran	0.0017089927196910141
ultimate	1	Oran	Cave 3	Cross Scar	0.0015869237483138936
ultimate	1	Oran	Cave 3	Last Survivor	0.0017089927196910141
ultimate	1	Oran	Cave 3	Durandal	0.0017089927196910141
ultimate	1	Oran	Cave 3	Bravace	0.0017089927196910141
ultimate	1	Oran	Cave 3	Club of Zumiuran	0.0017089927196910141
ultimate	1	Yellowboze	Cave 3	Durandal	0.0021972709894311263
ultimate	1	Yellowboze	Cave 3	Bravace	0.0021972709894311263
ultimate	1	Yellowboze	Cave 3	Club of Zumiuran	0.0021972709894311263
ultimate	1	Yellowboze	Cave 3	AddSlot	0.0008544890582676089
ultimate	1	Whitill	Cave 3	Diska of Braveman	0.0015869237483138936
ultimate	1	Whitill	Cave 3	H&S25 Justice	0.0017089927196910141
ultimate	1	Whitill	Cave 3	Durandal	0.0017089927196910141
ultimate	1	Whitill	Cave 3	Bravace	0.0017089927196910141
ultimate	1	Whitill	Cave 3	Club of Zumiuran	0.0017089927196910141
ultimate	1	Viridia	Mine 1	Mag	0.006835737234260716
ultimate	1	Viridia	Mine 1	Final Impact	0.0017089927196910141
ultimate	1	Greenill	Mine 1	Mag	0.006835737234260716
ultimate	1	Greenill	Mine 1	Justy-23ST	0.0017089927196910141
ultimate	1	Skyly	Mine 1	Mag	0.006835737234260716
ultimate	1	Skyly	Mine 1	Dragon Slayer	0.0017089927196910141
ultimate	1	Bluefull	Mine 1	Mag	0.006835737234260716
ultimate	1	Bluefull	Mine 1	Gae Bolg	0.0017089927196910141
ultimate	1	Purplenum	Mine 1	Mag	0.006835737234260716
ultimate	1	Purplenum	Mine 1	L&K14 Combat	0.0017089927196910141
ultimate	1	Purplenum	Mine 1	Yellow Barrier	0.0008544890582676089
ultimate	1	Pinkal	Mine 1	Mag	0.006835737234260716
ultimate	1	Pinkal	Mine 1	Storm Wand: Indra	0.0017089927196910141
ultimate	1	Pinkal	Mine 1	Amplifier of Gibarta	0.0015869237483138936
ultimate	1	Pinkal	Mine 1	Recovery Barrier	0.0014648365974775516
ultimate	1	Pinkal	Mine 1	Red Barrier	0.0014648365974775516
ultimate	1	Pinkal	Mine 1	Yellow Barrier	0.0014648365974775516
ultimate	1	Redria	Mine 1	Mag	0.006835737234260716
ultimate	1	Redria	Mine 1	Diska of Braveman	0.0017089927196910141
ultimate	1	Oran	Mine 1	Mag	0.006835737234260716
ultimate	1	Oran	Mine 1	Cross Scar	0.0017089927196910141
ultimate	1	Yellowboze	Mine 1	Mag	0.006835737234260716
ultimate	1	Yellowboze	Mine 1	Blue Barrier	0.0008544890582676089
ultimate	1	Yellowboze	Mine 1	Yellow Barrier	0.0008544890582676089
ultimate	1	Whitill	Mine 1	Mag	0.006835737234260716
ultimate	1	Whitill	Mine 1	Diska of Braveman	0.0017089927196910141
ultimate	1	Whitill	Mine 1	Assist Barrier	0.0008544890582676089
ultimate	1	Whitill	Mine 1	AddSlot	0.0008544890582676089
ultimate	1	Viridia	Mine 2	Final Impact	0.0021972709894311263
ultimate	1	Viridia	Mine 2	Vjaya	0.0021972709894311263
ultimate	1	Viridia	Mine 2	Durandal	0.0021972709894311263
ultimate	1	Viridia	Mine 2	Bravace	0.0021972709894311263
ultimate	1	Viridia	Mine 2	Club of Zumiuran	0.0021972709894311263
ultimate	1	Greenill	Mine 2	Justy-23ST	0.0021972709894311263
ultimate	1	Greenill	Mine 2	Bloody Art	0.0021972709894311263
ultimate	1	Greenill	Mine 2	Durandal	0.0021972709894311263
ultimate	1	Greenill	Mine 2	Bravace	0.0021972709894311263
ultimate	1	Greenill	Mine 2	Club of Zumiuran	0.0021972709894311263
ultimate	1	Skyly	Mine 2	Dragon Slayer	0.0021972709894311263
ultimate	1	Skyly	Mine 2	Wals-MK2	0.0021972709894311263
ultimate	1	Skyly	Mine 2	Durandal	0.0021972709894311263
ultimate	1	Skyly	Mine 2	Bravace	0.0021972709894311263
ultimate	1	Skyly	Mine 2	Club of Zumiuran	0.0021972709894311263
ultimate	1	Skyly	Mine 2	AddSlot	0.0008544890582676089
ultimate	1	Bluefull	Mine 2	Gae Bolg	0.0021972709894311263
ultimate	1	Bluefull	Mine 2	Brave Hammer	0.0021972709894311263
ultimate	1	Bluefull	Mine 2	Durandal	0.0021972709894311263
ultimate	1	Bluefull	Mine 2	Bravace	0.0021972709894311263
ultimate	1	Bluefull	Mine 2	Club of Zumiuran	0.0021972709894311263
ultimate	1	Purplenum	Mine 2	L&K14 Combat	0.0021972709894311263
ultimate	1	Purplenum	Mine 2	Bloody Art	0.0021972709894311263
ultimate	1	Purplenum	Mine 2	Durandal	0.0021972709894311263
ultimate	1	Purplenum	Mine 2	Bravace	0.0021972709894311263
ultimate	1	Purplenum	Mine 2	Club of Zumiuran	0.0021972709894311263
ultimate	1	Purplenum	Mine 2	Yellow Barrier	0.0008544890582676089
ultimate	1	Pinkal	Mine 2	Storm Wand: Indra	0.0021972709894311263
ultimate	1	Pinkal	Mine 2	Amplifier of Rabarta	0.0017089927196910141
ultimate	1	Pinkal	Mine 2	Yellow Barrier	0.0021972709894311263
ultimate	1	Redria	Mine 2	Diska of Braveman	0.0021972709894311263
ultimate	1	Redria	Mine 2	Durandal	0.0021972709894311263
ultimate	1	Redria	Mine 2	Bravace	0.0021972709894311263
ultimate	1	Redria	Mine 2	Club of Zumiuran	0.0021972709894311263
ultimate	1	Redria	Mine 2	Yellow Barrier	0.0008544890582676089
ultimate	1	Oran	Mine 2	Cross Scar	0.0021972709894311263
ultimate	1	Oran	Mine 2	Last Survivor	0.0021972709894311263
ultimate	1	Oran	Mine 2	Durandal	0.0021972709894311263
ultimate	1	Oran	Mine 2	Bravace	0.0021972709894311263
ultimate	1	Oran	Mine 2	Club of Zumiuran	0.0021972709894311263
ultimate	1	Yellowboze	Mine 2	Durandal	0.002685573101299817
ultimate	1	Yellowboze	Mine 2	Bravace	0.002685573101299817
ultimate	1	Yellowboze	Mine 2	Club of Zumiuran	0.002685573101299817
ultimate	1	Yellowboze	Mine 2	Blue Barrier	0.0008544890582676089
ultimate	1	Yellowboze	Mine 2	Yellow Barrier	0.0008544890582676089
ultimate	1	Yellowboze	Mine 2	Yellow Barrier	0.0008544890582676089
ultimate	1	Whitill	Mine 2	Diska of Braveman	0.0021972709894311263
ultimate	1	Whitill	Mine 2	H&S25 Justice	0.0021972709894311263
ultimate	1	Whitill	Mine 2	Durandal	0.0021972709894311263
ultimate	1	Whitill	Mine 2	Bravace	0.0021972709894311263
ultimate	1	Whitill	Mine 2	Club of Zumiuran	0.0021972709894311263
ultimate	1	Whitill	Mine 2	Assist Barrier	0.0008544890582676089
ultimate	1	Viridia	Ruins 1	Final Impact	0.002685573101299817
ultimate	1	Greenill	Ruins 1	Justy-23ST	0.002685573101299817
ultimate	1	Greenill	Ruins 1	AddSlot	0.0008544890582676089
ultimate	1	Skyly	Ruins 1	Dragon Slayer	0.002685573101299817
ultimate	1	Skyly	Ruins 1	Amplifier of Red 	0.0008544890582676089
ultimate	1	Bluefull	Ruins 1	Gae Bolg	0.002685573101299817
ultimate	1	Purplenum	Ruins 1	L&K14 Combat	0.002685573101299817
ultimate	1	Pinkal	Ruins 1	Storm Wand: Indra	0.002685573101299817
ultimate	1	Pinkal	Ruins 1	Amplifier of Rafoie	0.0021972709894311263
ultimate	1	Pinkal	Ruins 1	Amplifier of Red 	0.0017089927196910141
ultimate	1	Redria	Ruins 1	Diska of Braveman	0.002685573101299817
ultimate	1	Redria	Ruins 1	Amplifier of Red 	0.0008544890582676089
ultimate	1	Oran	Ruins 1	Cross Scar	0.002685573101299817
ultimate	1	Yellowboze	Ruins 1	AddSlot	0.0008544890582676089
ultimate	1	Yellowboze	Ruins 1	Amplifier of Red 	0.0008544890582676089
ultimate	1	Whitill	Ruins 1	Diska of Braveman	0.002685573101299817
ultimate	1	Viridia	Ruins 2	Final Impact	0.0031737971308873937
ultimate	1	Viridia	Ruins 2	Red Barrier	0.0008544890582676089
ultimate	1	Viridia	Ruins 2	AddSlot	0.0008544890582676089
ultimate	1	Greenill	Ruins 2	Justy-23ST	0.0031737971308873937
ultimate	1	Skyly	Ruins 2	Dragon Slayer	0.0031737971308873937
ultimate	1	Skyly	Ruins 2	Red Barrier	0.0008544890582676089
ultimate	1	Bluefull	Ruins 2	Gae Bolg	0.0031737971308873937
ultimate	1	Bluefull	Ruins 2	Red Barrier	0.0008544890582676089
ultimate	1	Purplenum	Ruins 2	L&K14 Combat	0.0031737971308873937
ultimate	1	Pinkal	Ruins 2	Storm Wand: Indra	0.0031737971308873937
ultimate	1	Pinkal	Ruins 2	Amplifier of Razonde	0.0015869237483138936
ultimate	1	Pinkal	Ruins 2	Amplifier of Yellow	0.002685573101299817
ultimate	1	Pinkal	Ruins 2	Red Barrier	0.0015869237483138936
ultimate	1	Redria	Ruins 2	Diska of Braveman	0.0031737971308873937
ultimate	1	Redria	Ruins 2	Amplifier of Yellow	0.0008544890582676089
ultimate	1	Redria	Ruins 2	Red Barrier	0.0008544890582676089
ultimate	1	Oran	Ruins 2	Cross Scar	0.0031737971308873937
ultimate	1	Oran	Ruins 2	Red Barrier	0.0008544890582676089
ultimate	1	Yellowboze	Ruins 2	Amplifier of Yellow	0.0008544890582676089
ultimate	1	Yellowboze	Ruins 2	Red Barrier	0.0008544890582676089
ultimate	1	Whitill	Ruins 2	Diska of Braveman	0.0031737971308873937
ultimate	1	Viridia	Ruins 3	Final Impact	0.0031737971308873937
ultimate	1	Viridia	Ruins 3	Gae Bolg	0.002685573101299817
ultimate	1	Viridia	Ruins 3	Durandal	0.002685573101299817
ultimate	1	Viridia	Ruins 3	Bravace	0.002685573101299817
ultimate	1	Viridia	Ruins 3	Club of Zumiuran	0.002685573101299817
ultimate	1	Greenill	Ruins 3	Justy-23ST	0.0031737971308873937
ultimate	1	Greenill	Ruins 3	Cross Scar	0.002685573101299817
ultimate	1	Greenill	Ruins 3	Durandal	0.002685573101299817
ultimate	1	Greenill	Ruins 3	Bravace	0.002685573101299817
ultimate	1	Greenill	Ruins 3	Club of Zumiuran	0.002685573101299817
ultimate	1	Greenill	Ruins 3	Amplifier of Blue	0.0008544890582676089
ultimate	1	Skyly	Ruins 3	Dragon Slayer	0.0031737971308873937
ultimate	1	Skyly	Ruins 3	Justy-23ST	0.002685573101299817
ultimate	1	Skyly	Ruins 3	Durandal	0.002685573101299817
ultimate	1	Skyly	Ruins 3	Bravace	0.002685573101299817
ultimate	1	Skyly	Ruins 3	Club of Zumiuran	0.002685573101299817
ultimate	1	Bluefull	Ruins 3	Gae Bolg	0.0031737971308873937
ultimate	1	Bluefull	Ruins 3	Alive Aqhu	0.002685573101299817
ultimate	1	Bluefull	Ruins 3	Durandal	0.002685573101299817
ultimate	1	Bluefull	Ruins 3	Bravace	0.002685573101299817
ultimate	1	Bluefull	Ruins 3	Club of Zumiuran	0.002685573101299817
ultimate	1	Purplenum	Ruins 3	L&K14 Combat	0.0031737971308873937
ultimate	1	Purplenum	Ruins 3	Cross Scar	0.002685573101299817
ultimate	1	Purplenum	Ruins 3	Durandal	0.002685573101299817
ultimate	1	Purplenum	Ruins 3	Bravace	0.002685573101299817
ultimate	1	Purplenum	Ruins 3	Club of Zumiuran	0.002685573101299817
ultimate	1	Pinkal	Ruins 3	Storm Wand: Indra	0.0031737971308873937
ultimate	1	Pinkal	Ruins 3	Amplifier of Blue	0.0021972709894311263
ultimate	1	Pinkal	Ruins 3	Club of Zumiuran	0.002685573101299817
ultimate	1	Redria	Ruins 3	Diska of Braveman	0.0031737971308873937
ultimate	1	Redria	Ruins 3	Durandal	0.002685573101299817
ultimate	1	Redria	Ruins 3	Bravace	0.002685573101299817
ultimate	1	Redria	Ruins 3	Club of Zumiuran	0.002685573101299817
ultimate	1	Redria	Ruins 3	Amplifier of Blue	0.0008544890582676089
ultimate	1	Oran	Ruins 3	Cross Scar	0.0031737971308873937
ultimate	1	Oran	Ruins 3	Dragon Slayer	0.002685573101299817
ultimate	1	Oran	Ruins 3	Durandal	0.002685573101299817
ultimate	1	Oran	Ruins 3	Bravace	0.002685573101299817
ultimate	1	Oran	Ruins 3	Club of Zumiuran	0.002685573101299817
ultimate	1	Yellowboze	Ruins 3	Durandal	0.0031737971308873937
ultimate	1	Yellowboze	Ruins 3	Bravace	0.0031737971308873937
ultimate	1	Yellowboze	Ruins 3	Club of Zumiuran	0.0031737971308873937
ultimate	1	Yellowboze	Ruins 3	Amplifier of Blue	0.0008544890582676089
ultimate	1	Whitill	Ruins 3	Diska of Braveman	0.0031737971308873937
ultimate	1	Whitill	Ruins 3	L&K14 Combat	0.002685573101299817
ultimate	1	Whitill	Ruins 3	Durandal	0.002685573101299817
ultimate	1	Whitill	Ruins 3	Bravace	0.002685573101299817
ultimate	1	Whitill	Ruins 3	Club of Zumiuran	0.002685573101299817
ultimate	2	Viridia	VR Temple: Alpha	Meteor Smash	0.0015869237483138936
ultimate	2	Viridia	VR Temple: Alpha	Kaladbolg	0.0015869237483138936
ultimate	2	Greenill	VR Temple: Alpha	Wals-MK2	0.0015869237483138936
ultimate	2	Skyly	VR Temple: Alpha	Last Survivor	0.0015869237483138936
ultimate	2	Bluefull	VR Temple: Alpha	Vjaya	0.0015869237483138936
ultimate	2	Bluefull	VR Temple: Alpha	Amplifier of Zonde	0.0008544890582676089
ultimate	2	Purplenum	VR Temple: Alpha	H&S25 Justice	0.0015869237483138936
ultimate	2	Purplenum	VR Temple: Alpha	Amplifier of Zonde	0.0008544890582676089
ultimate	2	Pinkal	VR Temple: Alpha	Ice Staff: Dagon	0.0015869237483138936
ultimate	2	Pinkal	VR Temple: Alpha	Amplifier of Zonde	0.0015869237483138936
ultimate	2	Redria	VR Temple: Alpha	Diska of Liberator	0.0015869237483138936
ultimate	2	Oran	VR Temple: Alpha	Bloody Art	0.0015869237483138936
ultimate	2	Oran	VR Temple: Alpha	Amplifier of Zonde	0.0008544890582676089
ultimate	2	Yellowboze	VR Temple: Alpha	AddSlot	0.0008544890582676089
ultimate	2	Whitill	VR Temple: Alpha	Diska of Liberator	0.0015869237483138936
ultimate	2	Viridia	VR Temple: Beta	Meteor Smash	0.0017089927196910141
ultimate	2	Viridia	VR Temple: Beta	Vjaya	0.0015869237483138936
ultimate	2	Viridia	VR Temple: Beta	Custom Ray ver.OO	0.0015869237483138936
ultimate	2	Viridia	VR Temple: Beta	Amplifier of Barta	0.0008544890582676089
ultimate	2	Greenill	VR Temple: Beta	Wals-MK2	0.0017089927196910141
ultimate	2	Greenill	VR Temple: Beta	Bloody Art	0.0015869237483138936
ultimate	2	Greenill	VR Temple: Beta	Kaladbolg	0.0015869237483138936
ultimate	2	Greenill	VR Temple: Beta	Custom Ray ver.OO	0.0015869237483138936
ultimate	2	Greenill	VR Temple: Beta	Mace of Adaman	0.0015869237483138936
ultimate	2	Skyly	VR Temple: Beta	Last Survivor	0.0017089927196910141
ultimate	2	Skyly	VR Temple: Beta	Wals-MK2	0.0015869237483138936
ultimate	2	Skyly	VR Temple: Beta	Kaladbolg	0.0015869237483138936
ultimate	2	Skyly	VR Temple: Beta	Custom Ray ver.OO	0.0015869237483138936
ultimate	2	Skyly	VR Temple: Beta	Mace of Adaman	0.0015869237483138936
ultimate	2	Bluefull	VR Temple: Beta	Vjaya	0.0017089927196910141
ultimate	2	Bluefull	VR Temple: Beta	Brave Hammer	0.0015869237483138936
ultimate	2	Bluefull	VR Temple: Beta	Kaladbolg	0.0015869237483138936
ultimate	2	Bluefull	VR Temple: Beta	Custom Ray ver.OO	0.0015869237483138936
ultimate	2	Bluefull	VR Temple: Beta	Mace of Adaman	0.0015869237483138936
ultimate	2	Purplenum	VR Temple: Beta	H&S25 Justice	0.0017089927196910141
ultimate	2	Purplenum	VR Temple: Beta	Bloody Art	0.0015869237483138936
ultimate	2	Purplenum	VR Temple: Beta	Kaladbolg	0.0015869237483138936
